name,N,J,noise,periodic,beta,gamma,mean_degree,r_mean,alpha,Tc,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
SD,1000,1.0,1e-10,False,2.41,6.01,20,0.5414928613420914,1.58284794706409,32.99354631273645,0.0969141596222792,21.38,1,1.0
SD,1000,1.0,1e-10,False,2.6100000000000003,6.01,20,0.5301036099778447,1.5897145076669386,38.226004092660816,0.0412929066399437,20.16,1,1.0
SD,1000,1.0,1e-10,False,2.6100000000000003,6.01,20,0.5293101048028431,1.7015004766171686,25.75474067361324,0.0521468458652791,19.3,1,1.0
SD,1000,1.0,1e-10,False,2.6100000000000003,6.01,20,0.5431074082553621,1.5845824271813331,34.7600935315625,0.0823158103611952,22.54,1,1.0
SD,1000,1.0,1e-10,False,2.6100000000000003,6.01,20,0.5276935079951248,1.590055349841184,31.21866375688662,0.0845202683859729,21.48,1,1.0
SD,1000,1.0,1e-10,False,2.8100000000000005,6.01,20,0.5515861761708244,1.5951054111108196,41.6027095888081,0.0564507593623889,25.68,1,1.0
SD,1000,1.0,1e-10,False,2.8100000000000005,6.01,20,0.5273061325143199,1.5989712682669783,41.49007513234121,0.0616164695724739,25.26,1,1.0
SD,1000,1.0,1e-10,False,2.8100000000000005,6.01,20,0.5346286628922964,1.597619532449789,41.43573107453234,0.0466917469407996,22.72,1,1.0
SD,1000,1.0,1e-10,False,2.8100000000000005,6.01,20,0.5152740393523043,1.585478219267854,35.17794110108713,0.0592906494108967,22.68,1,1.0
SD,1000,1.0,1e-10,False,3.0100000000000007,6.01,20,0.5342884305217103,1.5759045393984166,32.90079466783412,0.0493379325902556,20.74,1,1.0
SD,1000,1.0,1e-10,False,3.0100000000000007,6.01,20,0.5385709871447698,1.587856109188137,37.67129064326481,0.0497821350962897,23.12,1,1.0
SD,1000,1.0,1e-10,False,3.0100000000000007,6.01,20,0.5432107442747288,1.591484102754095,38.78053726174229,0.0688610930906161,24.26,1,1.0
SD,1000,1.0,1e-10,False,3.0100000000000007,6.01,20,0.5261005945451953,1.594612028857506,30.360151184317512,0.0424309102772221,18.54,1,1.0
SD,1000,1.0,1e-10,False,3.210000000000001,6.01,20,0.541031260885889,1.5820298514633586,35.418978739183835,0.0643560522405736,21.82,1,1.0
SD,1000,1.0,1e-10,False,3.210000000000001,6.01,20,0.5567149959425717,1.5832781346627836,34.60839297688634,0.0606263755601228,22.82,1,1.0
SD,1000,1.0,1e-10,False,3.210000000000001,6.01,20,0.5375643305914026,1.5750133367303951,32.11330601293025,0.0714425337726449,22.22,1,1.0
SD,1000,1.0,1e-10,False,3.210000000000001,6.01,20,0.5368420901524393,1.5868260955981743,36.59245826822061,0.0508813809853748,21.46,1,1.0
SD,1000,1.0,1e-10,False,3.410000000000001,6.01,20,0.5385538215160653,1.5827894222712076,35.488223020122305,0.0477131912236871,22.24,1,1.0
SD,1000,1.0,1e-10,False,3.410000000000001,6.01,20,0.5311979306241041,1.5818014304793977,35.25551726628577,0.0830717444154799,24.1,1,1.0
SD,1000,1.0,1e-10,False,3.410000000000001,6.01,20,0.5415316850179546,1.5724159255799584,31.790999675463237,0.0733394263183719,20.1,1,1.0
SD,1000,1.0,1e-10,False,3.410000000000001,6.01,20,0.5240370433010019,1.5904624900381996,39.093653200538945,0.0485343141011913,23.52,1,1.0
SD,1000,1.0,1e-10,False,3.610000000000001,6.01,20,0.5288827223795993,1.592290902629308,38.65706971622522,0.048559245601852,22.26,1,1.0
SD,1000,1.0,1e-10,False,3.610000000000001,6.01,20,0.5096115612905823,2.0439890665982543,21.0205877904288,0.0520960666160859,23.76,1,1.0
SD,1000,1.0,1e-10,False,3.610000000000001,6.01,20,0.5301527905297594,1.5891166245687602,34.650562677497724,0.0666007083701881,24.88,1,1.0
SD,1000,1.0,1e-10,False,3.610000000000001,6.01,20,0.5076913810298421,1.5873193917903283,37.318657074746305,0.0557778053126133,21.86,1,1.0
SD,1000,1.0,1e-10,False,3.8100000000000014,6.01,20,0.5287646536775122,1.592357727585354,39.38967425202294,0.059620912497555,25.24,1,1.0
SD,1000,1.0,1e-10,False,3.8100000000000014,6.01,20,0.5322461323572891,1.585489942475634,36.367264378346746,0.0755401856123406,22.76,1,1.0
SD,1000,1.0,1e-10,False,3.8100000000000014,6.01,20,0.519036336582407,1.5894691764731417,39.5875587870834,0.0598840810810646,25.52,1,1.0
SD,1000,1.0,1e-10,False,3.8100000000000014,6.01,20,0.5253302964426732,1.5767421428407955,32.704851918687304,0.0439792451717326,20.18,1,1.0
SD,1000,1.0,1e-10,False,4.010000000000002,6.01,20,0.5237751589511674,1.5779717047961097,34.124240332936616,0.0479987029871646,22.24,1,1.0
SD,1000,1.0,1e-10,False,4.010000000000002,6.01,20,0.5110743006610403,1.7590865252861043,25.806167422526403,0.0359857537921787,19.82,1,1.0
SD,1000,1.0,1e-10,False,4.010000000000002,6.01,20,0.5316685512177118,1.583330178455522,28.852842818030656,0.0494389188458095,21.0,1,1.0
SD,1000,1.0,1e-10,False,4.010000000000002,6.01,20,0.4839899461031598,1.5976587049195143,43.57688152417748,0.0470636511334366,24.24,1,1.0
SD,1000,1.0,1e-10,False,4.210000000000002,6.01,20,0.5224108657135825,1.895279772639308,23.260073828064407,0.0798160172793362,22.32,2,0.83
SD,1000,1.0,1e-10,False,4.210000000000002,6.01,20,0.5187662344177009,1.591921521144819,36.97970969802738,0.048785998092909,23.62,1,1.0
SD,1000,1.0,1e-10,False,4.210000000000002,6.01,20,0.5112227636557519,1.5853535246994976,36.81431961963223,0.0487081388826724,23.48,1,1.0
SD,1000,1.0,1e-10,False,4.210000000000002,6.01,20,0.5187484248056532,1.5886130348195004,37.434787936980904,0.0597634320179391,24.12,1,1.0
SD,1000,1.0,1e-10,False,4.410000000000002,6.01,20,0.5077274501321749,1.5864595550554637,36.28386665255647,0.0455156076338397,21.18,1,1.0
SD,1000,1.0,1e-10,False,4.410000000000002,6.01,20,0.519765257835491,1.580661560171167,35.47807942628341,0.0461663900131615,22.22,1,1.0
SD,1000,1.0,1e-10,False,4.410000000000002,6.01,20,0.476216045994009,1.5937922876153603,41.666549617084186,0.0416025443423675,22.1,1,1.0
SD,1000,1.0,1e-10,False,4.410000000000002,6.01,20,0.5116233071587595,1.59650737014556,42.96239135508961,0.0500873425208736,24.88,1,1.0
SD,1000,1.0,1e-10,False,4.610000000000002,6.01,20,0.5032366523607481,1.5948419332379278,41.97262816973769,0.0566346195612138,26.1,1,1.0
SD,1000,1.0,1e-10,False,4.610000000000002,6.01,20,0.5068209758154326,1.5846479691204696,37.18711726043642,0.0628716661965603,23.14,1,1.0
SD,1000,1.0,1e-10,False,4.610000000000002,6.01,20,0.4937247270456437,1.573274951560294,29.301363688742004,0.0575389420432108,23.06,1,1.0
SD,1000,1.0,1e-10,False,4.610000000000002,6.01,20,0.4851078034545217,1.5895562363763582,38.84837938090565,0.0465412669960169,23.16,1,1.0
SD,1000,1.0,1e-10,False,4.810000000000002,6.01,20,0.4776144165808965,1.5713017358193235,32.264647539660416,0.0434370295381669,20.98,1,1.0
SD,1000,1.0,1e-10,False,4.810000000000002,6.01,20,0.506488055159031,1.5936064402635497,40.45638635641445,0.0451016169317174,23.18,1,1.0
SD,1000,1.0,1e-10,False,4.810000000000002,6.01,20,0.4852631595886493,1.583146414840262,37.504884083930285,0.0419531214229563,21.82,1,1.0
SD,1000,1.0,1e-10,False,4.810000000000002,6.01,20,0.4798641690951469,1.587028546502512,38.92464135111181,0.0476128258851864,23.74,1,1.0
SD,1000,1.0,1e-10,False,5.0100000000000025,6.01,20,0.4902240827318069,1.5845057866154777,38.13724299761041,0.0725543244537147,25.48,1,1.0
SD,1000,1.0,1e-10,False,5.0100000000000025,6.01,20,0.485979707401535,1.5695256283693526,32.65150075633056,0.056160794519514,22.58,1,1.0
SD,1000,1.0,1e-10,False,5.0100000000000025,6.01,20,0.5048202154639181,1.5762781128492276,36.127826214963875,0.0401374684362172,20.68,1,1.0
SD,1000,1.0,1e-10,False,5.0100000000000025,6.01,20,0.4928057905420572,1.5815795294868331,35.43487883302245,0.0409233294054511,20.4,1,1.0
SD,1000,1.0,1e-10,False,5.210000000000003,6.01,20,0.4944751337060039,1.5908924174249164,37.894720853498406,0.0420218379480375,22.68,1,1.0
SD,1000,1.0,1e-10,False,5.210000000000003,6.01,20,0.4942166958389885,1.5916879067577754,39.96317066349032,0.0517782834814528,24.38,1,1.0
SD,1000,1.0,1e-10,False,5.210000000000003,6.01,20,0.5005531469622302,1.5729931000911743,33.02389990373283,0.0434601376207913,20.04,1,1.0
SD,1000,1.0,1e-10,False,5.210000000000003,6.01,20,0.5078417792261488,1.589209480709031,38.12695986024292,0.0494222801308126,23.08,1,1.0
SD,1000,1.0,1e-10,False,5.410000000000003,6.01,20,0.4867831129074855,1.592196353241827,41.66176910554539,0.043617559990902,24.14,1,1.0
SD,1000,1.0,1e-10,False,5.410000000000003,6.01,20,0.4864953340277916,1.5617268760452243,30.568665020072245,0.0658909661241415,22.42,1,1.0
SD,1000,1.0,1e-10,False,5.410000000000003,6.01,20,0.4903158300551417,1.575283366457063,34.377174877694216,0.0495156907752497,22.84,1,1.0
SD,1000,1.0,1e-10,False,5.410000000000003,6.01,20,0.4921325815054536,1.5927208020490613,40.892752473937534,0.0453455756157063,23.92,1,1.0
SD,1000,1.0,1e-10,False,5.610000000000003,6.01,20,0.4933807180678567,1.5904370079170698,40.65884003307281,0.0505771431626423,25.02,1,1.0
SD,1000,1.0,1e-10,False,5.610000000000003,6.01,20,0.4963591992520307,1.5924872951065334,41.121135835361486,0.0443495223670026,23.36,1,1.0
SD,1000,1.0,1e-10,False,5.610000000000003,6.01,20,0.4958704828900249,1.562328582762346,31.23185571539944,0.0482192577547564,21.98,1,1.0
SD,1000,1.0,1e-10,False,5.610000000000003,6.01,20,0.4881669933043472,1.5934174425127263,40.398337699491584,0.0462258215552816,24.36,1,1.0
SD,1000,1.0,1e-10,False,5.810000000000003,6.01,20,0.4842009310662338,2.9398446568347096,2.4348366007181266,0.0589529553184635,21.76,1,1.0
SD,1000,1.0,1e-10,False,5.810000000000003,6.01,20,0.4776810789591698,1.5900665125838722,39.95365713845162,0.0446892417170444,24.88,1,1.0
SD,1000,1.0,1e-10,False,5.810000000000003,6.01,20,0.4828690656115602,1.575987739260718,34.163570328397356,0.0437358102674142,21.86,1,1.0
SD,1000,1.0,1e-10,False,5.810000000000003,6.01,20,0.4726985973713055,1.572223878597926,33.258726593309646,0.0535142254658535,22.28,1,1.0
SD,1000,1.0,1e-10,False,6.010000000000003,6.01,20,0.5010040775136841,1.617414795645588,31.878523253044396,0.0422392445934476,22.36,1,1.0
SD,1000,1.0,1e-10,False,6.010000000000003,6.01,20,0.4876232067121986,1.5840233577318372,37.85986619925564,0.0562816744194977,25.1,1,1.0
SD,1000,1.0,1e-10,False,6.010000000000003,6.01,20,0.4954781324560777,1.583251900319894,36.7832040588424,0.0469169030114908,22.78,1,1.0
SD,1000,1.0,1e-10,False,6.010000000000003,6.01,20,0.5243890726040207,1.5770134496325594,33.97052325006377,0.0385674359651409,21.02,1,1.0
SD,1000,1.0,1e-10,False,6.2100000000000035,6.01,20,0.4717052498014225,1.5758927857162677,34.93516746072421,0.0511910767564928,22.64,1,1.0
SD,1000,1.0,1e-10,False,6.2100000000000035,6.01,20,0.4904362476656893,1.57288099848377,33.97420288443709,0.0364894361719715,18.78,1,1.0
SD,1000,1.0,1e-10,False,6.2100000000000035,6.01,20,0.47558535586283,1.5831357980974672,37.48877515662104,0.0477288893319588,23.2,1,1.0
SD,1000,1.0,1e-10,False,6.2100000000000035,6.01,20,0.4710582992007246,1.5792042305422076,34.187176302122396,0.0441650009083831,22.5,1,1.0
SD,1000,1.0,1e-10,False,6.410000000000004,6.01,20,0.4726253135078158,1.577735436367136,35.36566603116923,0.0382923239135505,21.26,1,1.0
SD,1000,1.0,1e-10,False,6.410000000000004,6.01,20,0.4785086091691527,1.5746848963502382,33.18677733701353,0.042398783249147,21.88,1,1.0
SD,1000,1.0,1e-10,False,6.410000000000004,6.01,20,0.4507917779529979,1.581194500445853,36.44415822620462,0.0464536764533818,21.72,1,1.0
SD,1000,1.0,1e-10,False,6.410000000000004,6.01,20,0.5343790974034275,1.584061551775256,38.60630836465433,0.0546693104361934,24.6,1,1.0
SD,1000,1.0,1e-10,False,6.610000000000004,6.01,20,0.457935484935398,1.5814018135858403,35.559319025834725,0.0371031665835071,21.96,1,1.0
SD,1000,1.0,1e-10,False,6.610000000000004,6.01,20,0.4872957877764412,1.6304509579628168,29.099668634950532,0.0404988542857427,20.14,1,1.0
SD,1000,1.0,1e-10,False,6.610000000000004,6.01,20,0.4942739481270279,1.6417630104452476,24.782536303439674,0.0586804246557267,22.4,1,1.0
SD,1000,1.0,1e-10,False,6.610000000000004,6.01,20,0.4618467635387373,1.6301123859120676,35.53551122906754,0.0456782629526399,23.46,1,1.0
SD,1000,1.0,1e-10,False,6.810000000000004,6.01,20,0.4681089762189332,1.5876331270981,37.90161837823391,0.0407902273270284,22.5,1,1.0
SD,1000,1.0,1e-10,False,6.810000000000004,6.01,20,0.4713009881850331,1.5772489222127446,34.75308515980234,0.0332056534441012,20.56,1,1.0
SD,1000,1.0,1e-10,False,6.810000000000004,6.01,20,0.5020757526545374,1.596866074979978,44.98470779430675,0.0496602439764249,25.54,1,1.0
SD,1000,1.0,1e-10,False,6.810000000000004,6.01,20,0.4366001897198506,1.5869289584408,39.71171161881618,0.0414571596258904,23.52,1,1.0
SD,1000,1.0,1e-10,False,7.010000000000004,6.01,20,0.4765867102808149,1.5880070960423855,37.713172141121255,0.0440707293593522,23.88,1,1.0
SD,1000,1.0,1e-10,False,7.010000000000004,6.01,20,0.4728411294086621,1.597569431846897,44.70499328580823,0.0470665924161548,24.8,1,1.0
SD,1000,1.0,1e-10,False,7.010000000000004,6.01,20,0.4691004994058856,1.5714049062951805,32.45228053258136,0.0378485121663655,21.82,1,1.0
SD,1000,1.0,1e-10,False,7.010000000000004,6.01,20,0.4778118766049731,1.587535207347628,37.984297640343144,0.0442337173763927,22.98,1,1.0
SD,1000,1.0,1e-10,False,7.210000000000004,6.01,20,0.4687940645725648,1.571951933994706,32.0380244431267,0.0449409602481465,21.86,1,1.0
SD,1000,1.0,1e-10,False,7.210000000000004,6.01,20,0.4758884121390429,1.586848299829936,38.91760513154137,0.0519393778343135,25.22,1,1.0
SD,1000,1.0,1e-10,False,7.210000000000004,6.01,20,0.459418958694555,1.5911413838757322,41.10029708986938,0.0452020359731935,23.88,1,1.0
SD,1000,1.0,1e-10,False,7.210000000000004,6.01,20,0.4661855830183589,1.5822704112823525,37.28023947365783,0.0396433768390628,21.0,1,1.0
SD,1000,1.0,1e-10,False,7.410000000000005,6.01,20,0.4682456577789317,1.5804743390751483,36.005007268859636,0.0608380633858857,24.4,1,1.0
SD,1000,1.0,1e-10,False,7.410000000000005,6.01,20,0.4416633002787797,1.576553815207877,35.15020630393247,0.0447226239873056,22.88,1,1.0
SD,1000,1.0,1e-10,False,7.410000000000005,6.01,20,0.4760357112901452,1.5620821978152617,30.547078362985907,0.052918981231961,20.88,1,1.0
SD,1000,1.0,1e-10,False,7.410000000000005,6.01,20,0.4919050876139569,1.5834387871711268,34.342542853172354,0.0363795664370394,21.94,1,1.0
SD,1000,1.0,1e-10,False,7.610000000000005,6.01,20,0.4623151314155471,1.5920618945652176,40.34388426066673,0.0603826631657109,25.34,1,1.0
SD,1000,1.0,1e-10,False,7.610000000000005,6.01,20,0.4511790460222353,1.5848186215361335,37.12165874079702,0.0499520593864408,23.08,1,1.0
SD,1000,1.0,1e-10,False,7.610000000000005,6.01,20,0.4715442332416607,1.5718302684827643,33.78814039240037,0.0370784429992033,19.2,1,1.0
SD,1000,1.0,1e-10,False,7.610000000000005,6.01,20,0.4458380467263411,1.588558637405083,39.885136845380195,0.0406702458334413,22.74,1,1.0
SD,1000,1.0,1e-10,False,7.810000000000005,6.01,20,0.4767101161166193,1.5815310024967804,36.683899697062266,0.0441262358408707,22.28,1,1.0
SD,1000,1.0,1e-10,False,7.810000000000005,6.01,20,0.4642340721931659,1.5590590507577655,29.389382384315976,0.0610195397401593,21.36,1,1.0
SD,1000,1.0,1e-10,False,7.810000000000005,6.01,20,0.4595644389680896,1.5904778125511592,40.98790660953447,0.0404634818353356,24.12,1,1.0
SD,1000,1.0,1e-10,False,7.810000000000005,6.01,20,0.4859061144582743,1.5934667648749403,24.589196682406453,0.0442067995585594,20.3,2,0.9
SD,1000,1.0,1e-10,False,8.010000000000005,6.01,20,0.4481817367831229,1.5735540115361604,32.405936880866996,0.0452398907600283,21.7,1,1.0
SD,1000,1.0,1e-10,False,8.010000000000005,6.01,20,0.4722222791791267,1.5955295372964458,43.54702170438785,0.0415923343589236,24.1,1,1.0
SD,1000,1.0,1e-10,False,8.010000000000005,6.01,20,0.4770418866496616,1.5970666657062242,45.482304153513915,0.0494444458008601,27.68,1,1.0
SD,1000,1.0,1e-10,False,8.010000000000005,6.01,20,0.4747252315681458,1.5789636315726774,35.18617141188996,0.0502352706380988,22.56,1,1.0
SD,4000,1.0,1e-10,False,1.01,6.01,20,0.5352417929952896,1.589305123847089,30.405316049157623,0.6038157498422586,7.39,1,1.0
SD,4000,1.0,1e-10,False,1.01,6.01,20,0.5379575892619538,1.589505792044685,30.721919664617342,0.5638936492111943,8.155,1,1.0
SD,4000,1.0,1e-10,False,1.01,6.01,20,0.5302225358296245,1.5894770716158697,30.594092592896487,0.5938993527234696,7.57,1,1.0
SD,4000,1.0,1e-10,False,1.01,6.01,20,0.5348972236986517,1.589391885617547,30.604478021295208,0.5630642431139602,8.575,1,1.0
SD,4000,1.0,1e-10,False,1.21,6.01,20,0.542318769409052,1.5875136282268494,31.38089543583961,0.275706656765895,13.74,3,0.9925
SD,4000,1.0,1e-10,False,1.21,6.01,20,0.5413673606333883,1.5876212425319454,31.272851323222454,0.3459928952907041,11.935,2,0.9975
SD,4000,1.0,1e-10,False,1.21,6.01,20,0.537766293750164,1.5875694447077615,31.294894786332264,0.3236191835750627,13.08,1,1.0
SD,4000,1.0,1e-10,False,1.21,6.01,20,0.5383686834589451,1.5869252726842475,30.784122568998743,0.4111096860162928,10.4,2,0.9975
SD,4000,1.0,1e-10,False,1.41,6.01,20,0.5326801215856265,1.5811911337028357,30.705554985657542,0.2190841468922625,13.135,1,1.0
SD,4000,1.0,1e-10,False,1.41,6.01,20,0.5401858859006966,1.5818477425481945,31.142574039748087,0.1949999978982493,14.47,2,0.9975
SD,4000,1.0,1e-10,False,1.41,6.01,20,0.5332486675313642,1.583236469784641,31.974108562942288,0.1418289509388925,16.0,1,1.0
SD,4000,1.0,1e-10,False,1.41,6.01,20,0.526536834249133,1.5817345188772065,30.217566122825232,0.4646671961496356,9.78,1,1.0
SD,4000,1.0,1e-10,False,1.61,6.01,20,0.5358153881868706,1.5787803532218057,31.848718958498743,0.052244464624519,18.105,3,0.995
SD,4000,1.0,1e-10,False,1.61,6.01,20,0.5319421275787821,1.5829071996208766,33.22654986821146,0.0370366701390144,18.625,1,1.0
SD,4000,1.0,1e-10,False,1.61,6.01,20,0.5284219522453913,1.5819663854860486,32.40326129224289,0.0530785144598,19.835,1,1.0
SD,4000,1.0,1e-10,False,1.61,6.01,20,0.5372046088232305,1.5803932267347651,32.048578936239345,0.0742486809774516,18.425,1,1.0
SD,4000,1.0,1e-10,False,1.81,6.01,20,0.5413845010717572,1.5740498312794,31.259840633582108,0.0442734034868808,19.025,1,1.0
SD,4000,1.0,1e-10,False,1.81,6.01,20,0.534784704780436,1.5857381347779094,35.95800678935526,0.0186524437726564,20.255,1,1.0
SD,4000,1.0,1e-10,False,1.81,6.01,20,0.534910018537091,1.5884837104995684,37.96836118901299,0.0142008971027864,15.895,1,1.0
SD,4000,1.0,1e-10,False,1.81,6.01,20,0.53050236254557,1.5823725768753427,35.31893888799801,0.049388699969638,22.2,1,1.0
SD,4000,1.0,1e-10,False,2.01,6.01,20,0.5324390983194918,1.5869825445288617,38.11893330333196,0.0227734799821297,21.08,1,1.0
SD,4000,1.0,1e-10,False,2.01,6.01,20,0.5411100581700345,1.5797710590880991,34.23242327856631,0.0280904206519988,21.44,1,1.0
SD,4000,1.0,1e-10,False,2.01,6.01,20,0.5396529981840444,1.5767003563966495,33.615415868743376,0.0225703694124738,19.99,1,1.0
SD,4000,1.0,1e-10,False,2.01,6.01,20,0.5366324056071019,1.5765413522556744,33.04479285983782,0.0497711344794047,21.49,1,1.0
SD,4000,1.0,1e-10,False,2.21,6.01,20,0.5274363735793084,1.5933002693506204,33.14689487314911,0.0132164468284883,20.14,1,1.0
SD,4000,1.0,1e-10,False,2.21,6.01,20,0.535779827593188,1.5737786159138982,33.69723971851584,0.0231996261566808,20.0,1,1.0
SD,4000,1.0,1e-10,False,2.21,6.01,20,0.5287317329245568,1.5833472658943943,37.02986027786283,0.0159585302789344,18.835,1,1.0
SD,4000,1.0,1e-10,False,2.21,6.01,20,0.537269137525741,1.580966049844284,36.328975293569144,0.0154398387207685,20.025,1,1.0
SD,4000,1.0,1e-10,False,2.41,6.01,20,0.5337744475952042,1.5837923329188923,37.00219491304448,0.0163396851812041,20.005,1,1.0
SD,4000,1.0,1e-10,False,2.41,6.01,20,0.5180076462980395,1.5862483523869324,38.584013771162226,0.0144086028332819,20.545,1,1.0
SD,4000,1.0,1e-10,False,2.41,6.01,20,0.5370612605375055,1.5834446246878255,37.37192763459589,0.0191821887524865,22.49,1,1.0
SD,4000,1.0,1e-10,False,2.41,6.01,20,0.5207477073755328,1.5834973302182285,37.82937935715659,0.0196608667017892,20.085,1,1.0
SD,4000,1.0,1e-10,False,2.6100000000000003,6.01,20,0.535297054234584,1.581500137269123,36.97823349488222,0.0138722195355314,19.685,1,1.0
SD,4000,1.0,1e-10,False,2.6100000000000003,6.01,20,0.5288782657574733,1.5701209039544608,34.066098893361975,0.0153283081687818,21.475,1,1.0
SD,4000,1.0,1e-10,False,2.6100000000000003,6.01,20,0.5309134814058031,1.5688029990999437,33.53789044923258,0.0207539931903593,20.295,1,1.0
SD,4000,1.0,1e-10,False,2.6100000000000003,6.01,20,0.5342283216159991,1.577219382775634,35.76918578978441,0.0163037615196952,20.945,1,1.0
SD,4000,1.0,1e-10,False,2.8100000000000005,6.01,20,0.53039048538398,1.5737176829724486,34.92284656199302,0.0171155523916312,19.52,1,1.0
SD,4000,1.0,1e-10,False,2.8100000000000005,6.01,20,0.5201147132328372,1.585800813580614,39.7673645225094,0.0157570470693775,20.195,1,1.0
SD,4000,1.0,1e-10,False,2.8100000000000005,6.01,20,0.520233039750195,1.5695217107687345,33.94639530543035,0.0142490455572761,19.695,1,1.0
SD,4000,1.0,1e-10,False,2.8100000000000005,6.01,20,0.5227094843619102,1.5759803422209426,36.193793715961704,0.0127814085553091,19.46,1,1.0
SD,4000,1.0,1e-10,False,3.0100000000000007,6.01,20,0.5003258309640829,1.578117312432595,38.0735603544135,0.0111140491466223,20.11,1,1.0
SD,4000,1.0,1e-10,False,3.0100000000000007,6.01,20,0.5210619044445667,1.5776396409277655,37.80672637366095,0.0150497746719973,21.14,1,1.0
SD,4000,1.0,1e-10,False,3.0100000000000007,6.01,20,0.4916922090490049,1.571580384069,34.74142548939945,0.0118193824512133,19.945,1,1.0
SD,4000,1.0,1e-10,False,3.0100000000000007,6.01,20,0.5167761188324482,1.6243571675619222,35.05872317669901,0.0123207779048644,22.22,1,1.0
SD,4000,1.0,1e-10,False,3.210000000000001,6.01,20,0.4796630454307921,1.5741256285934389,36.01779738837906,0.01244522534439,21.5,1,1.0
SD,4000,1.0,1e-10,False,3.210000000000001,6.01,20,0.4876582594611447,1.5846625696431549,40.32796442888214,0.0125484090690926,21.14,1,1.0
SD,4000,1.0,1e-10,False,3.210000000000001,6.01,20,0.4733320978578832,1.5872577815941569,41.3475312393849,0.0110143253540358,22.09,1,1.0
SD,4000,1.0,1e-10,False,3.210000000000001,6.01,20,0.4879944418712447,1.573869276241734,33.20456568820796,0.0164766260382293,21.83,1,1.0
SD,4000,1.0,1e-10,False,3.410000000000001,6.01,20,0.4577520118795566,1.57047436024773,35.39711519082898,0.0126980967119966,20.685,1,1.0
SD,4000,1.0,1e-10,False,3.410000000000001,6.01,20,0.4803118686759094,1.584347103107726,40.87691852997472,0.0139967503657422,21.085,1,1.0
SD,4000,1.0,1e-10,False,3.410000000000001,6.01,20,0.4717033352504519,1.5786928484159537,38.84903823206017,0.0135366384910564,18.815,1,1.0
SD,4000,1.0,1e-10,False,3.410000000000001,6.01,20,0.4710740508536764,1.590806385571598,44.5295925244888,0.0121468820210923,19.59,1,1.0
SD,4000,1.0,1e-10,False,3.610000000000001,6.01,20,0.4518244284460495,1.5785384272018954,39.137699442761075,0.0130952682265658,19.25,1,1.0
SD,4000,1.0,1e-10,False,3.610000000000001,6.01,20,0.4508485315262275,1.5604685102866347,31.994897742054775,0.0130885016618085,20.665,1,1.0
SD,4000,1.0,1e-10,False,3.610000000000001,6.01,20,0.4557143969670876,1.573778522932863,37.09521990308307,0.014024933697998,21.41,1,1.0
SD,4000,1.0,1e-10,False,3.610000000000001,6.01,20,0.4449235938781147,1.5714238951387798,35.90215616479592,0.0166454899832038,20.255,1,1.0
SD,4000,1.0,1e-10,False,3.8100000000000014,6.01,20,0.4456953363777817,1.5783063249199902,38.34016579164153,0.0135614772749356,20.565,1,1.0
SD,4000,1.0,1e-10,False,3.8100000000000014,6.01,20,0.4405803701042946,1.5794129721316967,38.49028347160289,0.0128519650947894,20.3,1,1.0
SD,4000,1.0,1e-10,False,3.8100000000000014,6.01,20,0.4454849087778085,1.5883702696466664,43.470181117186776,0.0135281452887087,21.025,1,1.0
SD,4000,1.0,1e-10,False,3.8100000000000014,6.01,20,0.4467234310016263,1.5794723310720906,38.98884000609524,0.0139818178757531,21.05,1,1.0
SD,4000,1.0,1e-10,False,4.010000000000002,6.01,20,0.4326647109520575,1.5869278784259169,41.64383384394155,0.0126672063473784,22.825,1,1.0
SD,4000,1.0,1e-10,False,4.010000000000002,6.01,20,0.4307585714792503,1.5743986381424704,37.11147730020683,0.0173383656688071,21.59,1,1.0
SD,4000,1.0,1e-10,False,4.010000000000002,6.01,20,0.4391539737532371,1.580369543032354,39.50163640269023,0.0108274616668009,20.885,1,1.0
SD,4000,1.0,1e-10,False,4.010000000000002,6.01,20,0.4320334074956976,1.579213334627518,37.75843303216468,0.0203025173304029,20.55,1,1.0
SD,4000,1.0,1e-10,False,4.210000000000002,6.01,20,0.4373549302391922,1.5832609997889309,39.64713462890571,0.0098175879667181,19.63,1,1.0
SD,4000,1.0,1e-10,False,4.210000000000002,6.01,20,0.433332748244104,1.589563849983082,44.43390355662592,0.0122377544305713,21.135,1,1.0
SD,4000,1.0,1e-10,False,4.210000000000002,6.01,20,0.4239842822291014,1.5816093651728946,39.536897503965555,0.0114575117886463,22.135,1,1.0
SD,4000,1.0,1e-10,False,4.210000000000002,6.01,20,0.4292241615629958,1.5715311097753106,35.85088996843197,0.0111267479287183,20.535,1,1.0
SD,4000,1.0,1e-10,False,4.410000000000002,6.01,20,0.4303944433097998,1.5726391857777586,36.24327348080277,0.0113306764449482,20.14,1,1.0
SD,4000,1.0,1e-10,False,4.410000000000002,6.01,20,0.422890175702513,1.588963567497311,43.43211033091744,0.0105765591563604,21.41,1,1.0
SD,4000,1.0,1e-10,False,4.410000000000002,6.01,20,0.423563497691494,1.5784971878385692,38.169813252161326,0.0105805513344139,21.31,1,1.0
SD,4000,1.0,1e-10,False,4.410000000000002,6.01,20,0.4254422488950234,1.571317455065535,36.47754357926233,0.0154375069381083,21.625,1,1.0
