run_id,name,N,J,noise,periodic,beta,gamma,mean_degree,first_moment,second_moment,r_mean,alpha,Tc,gap_0,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
20260409_195819_271363,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.7055,244.414,0.38697871227943403,1.5858506676180437,34.20487577650278,2.273842987599892,0.007464121809949264,16.645,1,1.0
20260409_195837_008304,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.5595,236.786,0.3949573603220005,1.5679268917740383,28.10911526369691,0.7830874578136111,0.009709776026115887,14.755,1,1.0
20260409_195850_274754,SD,3709,1.0,1e-10,False,9.61,6.01,15,14.826098678889188,249.29576705311405,0.38842496188062225,1.553204356140772,27.137936124111583,0.15442155478397623,0.008782185426851647,14.021563342318059,3,0.9433962264150944
20260409_195903_589593,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.6915,243.8025,0.3910795170749288,1.6982016383797023,23.822698794321347,0.019641673138082183,0.0070172992878387115,14.845,3,0.7775
20260409_195917_009748,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.799,249.702,0.39895023557106607,1.5705987025591497,30.656241987938184,0.30473169250220167,0.008568006630281184,14.82,1,1.0
20260409_195930_654026,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.655,241.729,0.3923489067684322,1.57686058054361,31.088363103736214,0.5318167784010654,0.007314874364600049,14.78,2,0.8175
20260409_195944_157714,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.737,245.4885,0.39623744768722796,1.5858118996077368,34.35068063141344,2.17131306816718,0.008869639912603351,15.13,3,0.98
20260409_195959_784131,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.7935,248.0465,0.39321535536266833,2.6872582347631684,9.339768521585272,0.00263480066742261,0.008004931800172402,15.29,1,1.0
20260409_200018_933451,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.752,245.2595,0.40068866470133585,1.5789751061655541,31.770882573564467,1.211945865633794,0.009156587078946855,16.125,1,1.0
20260409_200033_351983,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.83,249.162,0.3986865689492783,1.5893834487787546,36.64967478579,2.512443902809899,0.008365563337291009,14.865,6,0.805
20260409_200046_341088,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.6595,243.581,0.3911693398305389,1.5685987713111276,29.686004664405775,0.1840223603756428,0.007601582636586197,14.925,1,1.0
20260409_200059_287056,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.6005,239.6245,0.38758705745644856,1.5742412082335973,30.31754358616005,0.42891196262227993,0.008159316796777479,16.25,1,1.0
20260409_200112_480108,SD,3999,1.0,1e-10,False,9.61,6.01,15,14.738684671167793,244.74968742185547,0.3958106135356311,1.759441822598323,17.702288683686966,0.010640880052065427,0.007903202601549902,14.72,1,1.0
20260409_200125_493352,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.518,235.7075,0.4017066390868658,1.5788575103374602,30.766236878984333,1.7860647577670115,0.007376513450144385,15.8,1,1.0
20260409_200138_461436,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.813,247.3415,0.39250765552374467,1.572411363023411,30.297979065759264,0.13911853633566196,0.00717174500215557,16.57,1,1.0
20260409_200151_727827,SD,3991,1.0,1e-10,False,9.61,6.01,15,14.811826609872213,247.173640691556,0.39362889925589273,1.5794323388430451,32.12066999226937,0.6768139242370417,0.008121535733476378,15.578947368421053,1,1.0
20260409_200204_686280,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.804,248.399,0.4035361996732671,1.5881253023892525,35.822411390165854,2.6823935432876986,0.010822772159888664,16.29,1,1.0
20260409_200217_589069,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.614,240.9025,0.4014793335508945,1.581812003131689,32.18671932516523,2.039908211904887,0.007035750891977102,14.305,3,0.9825
20260409_200232_070960,SD,3992,1.0,1e-10,False,9.61,6.01,15,14.857214428857715,249.0511022044088,0.39561149495235337,1.585980286163112,34.31206898234173,2.858462524694332,0.008213371135841753,15.73,1,1.0
20260409_200248_642831,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.563,238.7285,0.38773659317577,1.5749296184682153,29.913105003522826,0.6350551657729113,0.008798882040041815,14.825,1,1.0
20260409_200302_155389,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.6995,242.703,0.38767473314485423,1.5724618386784608,25.124331006336874,0.049002045139154404,0.00795543474877823,14.61,2,0.9725
20260409_200315_339430,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.7295,244.36,0.400768389294945,1.578024473224475,31.381472994337646,0.7227003835849857,0.00823554505524641,15.895,1,1.0
20260409_200329_362067,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.719,244.6495,0.39545630443798013,1.5699862240978668,29.010889934139858,0.13881708678886895,0.008362119571411999,14.41,4,0.7025
20260409_200343_365345,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.7575,246.4445,0.3862579023277977,1.5832577814226947,32.99123606673063,2.8153785940016363,0.007358420892040857,14.85,4,0.8775
20260409_200356_291717,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.7295,244.0905,0.39899719632998126,1.5805763814553615,31.984460717323035,0.9864208607105382,0.00901561799287837,16.0,1,1.0
20260409_200409_204016,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.8175,248.6805,0.38419848294929365,1.5839638849136195,33.80188028553872,2.1622958448668044,0.009420761712902594,16.035,1,1.0
20260409_200422_685180,SD,4000,1.0,1e-10,False,9.61,6.01,15,14.8245,247.9545,0.39337105674124123,1.572717866160743,30.29583407853854,0.3070759487457764,0.007648910676523017,15.82,1,1.0
