run_id,degree,sum_prob,deg_count
20260427_202832_545614,84,0.0017556827435258326,1
20260427_202832_545614,27,0.004338674748235831,19
20260427_202832_545614,85,0.004959640067570173,3
20260427_202832_545614,134,0.0045328799277913724,1
20260427_202832_545614,28,0.003957792335593837,15
20260427_202832_545614,322,0.01566912974691639,1
20260427_202832_545614,114,0.005280949533210946,2
20260427_202832_545614,45,0.006094547244032011,8
20260427_202832_545614,118,0.004003151841787471,1
20260427_202832_545614,54,0.003013548271363717,3
20260427_202832_545614,197,0.006728760665312935,1
20260427_202832_545614,217,0.008392397508783941,1
20260427_202832_545614,193,0.006612462842089146,1
20260427_202832_545614,127,0.0037226724120731974,1
20260427_202832_545614,475,0.022953251598068224,1
20260427_202832_545614,62,0.0032863980057740534,3
20260427_202832_545614,89,0.007588045868735604,4
20260427_202832_545614,122,0.009362625135709663,3
20260427_202832_545614,186,0.006725209724320931,1
20260427_202832_545614,147,0.003766296134865861,1
20260427_202832_545614,176,0.004753615130615638,1
20260427_202832_545614,117,0.0027101970030189637,1
20260427_202832_545614,67,0.0038338364334535103,4
20260427_202832_545614,31,0.004682823957708315,14
20260427_202832_545614,72,0.005876796529565923,4
20260427_202832_545614,44,0.004034939261183731,7
20260427_202832_545614,81,0.002731017188229193,2
20260427_202832_545614,97,0.0023058475368747298,1
20260427_202832_545614,188,0.0047438114579711095,1
20260427_202832_545614,78,0.0037241414494905366,2
20260427_202832_545614,46,0.003144133560631321,5
20260427_202832_545614,145,0.0035598362977394484,1
20260427_202832_545614,101,0.0024020664181990635,1
20260427_202832_545614,141,0.007726088944556205,2
20260427_202832_545614,151,0.004673070039602942,1
20260427_202832_545614,49,0.002852688582340939,3
20260427_202832_545614,152,0.005634430661098577,1
20260427_202832_545614,57,0.005418473411921864,5
20260427_202832_545614,79,0.0010675074329393073,1
20260427_202832_545614,128,0.0032015293733216672,1
20260427_202832_545614,24,0.003757492250591299,18
20260427_202832_545614,32,0.003990983362344787,11
20260427_202832_545614,64,0.0016600251916491099,2
20260427_202832_545614,38,0.003976261612352872,9
20260427_202832_545614,73,0.0017758862116898381,1
20260427_202832_545614,92,0.002053172466672806,1
20260427_202832_545614,107,0.00421134558428319,2
20260427_202832_545614,166,0.005695669604844944,1
20260427_202832_545614,132,0.0037826861299878624,1
20260427_202832_545614,183,0.005719985460648222,1
20260427_202832_545614,99,0.0017145610530230706,1
20260427_202832_545614,156,0.0043647867156237025,1
20260427_202832_545614,294,0.01048806018462188,1
20260427_202832_545614,250,0.009467193883243049,1
20260427_202832_545614,140,0.0032850282660195707,1
20260427_202832_545614,61,0.0014109226977943468,1
20260427_202832_545614,102,0.0019288646319080669,1
20260427_202832_545614,56,0.000517418263648053,1
20260427_202832_545614,95,0.0012120173075369433,1
20260427_202832_545614,69,0.002511061054178267,2
20260427_202832_545614,106,0.002494124137347863,1
20260427_202832_545614,239,0.009480680915259736,1
20260427_202832_545614,66,0.0025481166832875377,2
20260427_202832_545614,87,0.0015976850857375075,1
20260427_202832_545614,227,0.007216805125528949,1
20260427_202832_545614,76,0.0023921042124478045,2
20260427_202832_545614,82,0.0013975781428367583,1
20260427_202832_545614,119,0.005229119938963374,2
20260427_202832_545614,110,0.002788874375611678,1
20260427_202832_545614,51,0.0034255985474395904,4
20260427_202832_545614,173,0.004655196310714335,1
20260427_202832_545614,207,0.0062263139776590985,1
20260427_202832_545614,148,0.003380166172591182,1
20260427_202832_545614,115,0.002749434378441098,1
20260427_202832_545614,1,8.993843904422519e-05,43
20260427_202832_545614,104,0.002990733684024527,1
20260427_202832_545614,60,0.002389933639912767,2
