run_id,name,N,J,noise,periodic,beta,gamma,mean_degree,first_moment,second_moment,r_mean,alpha,Tc,gap_0,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
20260409_121254_774637,SD,4000,1.0,1e-10,False,9.809999999999999,7.810000000000005,15,14.1445,219.972,0.3962587354141822,1.574859434775697,29.563379912233064,0.5865172334180038,0.007634837163392399,16.21,1,1.0
20260409_121311_675093,SD,4000,1.0,1e-10,False,10.009999999999998,7.810000000000005,15,14.157,221.008,0.39051952760671316,1.5697446875271923,28.81771192052754,0.20824959299762114,0.007744996009189253,15.045,3,0.8125
20260409_121322_747926,SD,3722,1.0,1e-10,False,10.009999999999998,7.810000000000005,15,14.094572810317034,218.0951101558302,0.4013472018714991,1.5746602221077681,29.12560139700776,0.9719317161965257,0.008570899969871738,15.774798927613942,9,0.6353887399463807
20260409_121335_828488,SD,4000,1.0,1e-10,False,10.009999999999998,7.810000000000005,15,14.2305,224.3995,0.39225401893052186,1.5781897746049194,30.677912799421375,1.4718066918945958,0.007222229796295506,15.59,1,1.0
20260409_121348_842895,SD,3802,1.0,1e-10,False,10.209999999999997,7.810000000000005,15,14.03577064702788,217.1488690163072,0.39610123863072483,1.5740385905985275,29.359599069789518,0.4733322725178972,0.007913713940593854,14.047244094488189,4,0.9028871391076115
20260409_121402_665947,SD,3757,1.0,1e-10,False,10.209999999999997,7.810000000000005,15,14.243279212137343,222.8341762044184,0.3906752172539827,1.5829374530481621,31.800213429329865,2.25733528877452,0.008925439312716393,15.196808510638299,6,0.6968085106382979
20260409_121415_742139,SD,4000,1.0,1e-10,False,10.209999999999997,7.810000000000005,15,14.075,217.2335,0.38481168816578654,1.5726860509266387,28.86410856191218,0.5994501070063265,0.006152298768867342,15.32,1,1.0
20260409_121431_344857,SD,4000,1.0,1e-10,False,10.409999999999997,7.810000000000005,15,14.0255,215.7155,0.37904234275306625,1.5806511478397522,30.73465782131792,1.771962873481911,0.00668336172298764,14.09,6,0.87
20260409_121444_379896,SD,4000,1.0,1e-10,False,10.409999999999997,7.810000000000005,15,14.176,220.5315,0.3927722054200926,1.5878629204626757,34.27387949748134,2.632323222969415,0.007903486429932776,15.365,5,0.7475
20260409_121457_460197,SD,4000,1.0,1e-10,False,10.409999999999997,7.810000000000005,15,14.0335,215.9505,0.39273230976401335,1.5681884415099443,28.226989033338103,0.3164433802828981,0.008446102229692809,15.31,2,0.9525
20260409_121510_342312,SD,4000,1.0,1e-10,False,1.01,8.010000000000005,15,15.426,257.7655,0.5314999717237014,1.5838879515690127,22.90874755320207,2.552219812590458,0.5489872084970389,7.255,3,0.995
20260409_121523_166186,SD,4000,1.0,1e-10,False,1.01,8.010000000000005,15,15.141,248.909,0.5371039776296013,1.5836638756030423,22.47277657877963,2.924253385384347,0.5812966330406526,7.09,2,0.995
20260409_121536_016348,SD,4000,1.0,1e-10,False,1.01,8.010000000000005,15,15.1535,249.7895,0.5284868092941163,1.5835177958199262,22.509491192592925,2.6730223317991317,0.5798162595117919,6.995,2,0.9975
20260409_121548_921157,SD,4000,1.0,1e-10,False,1.21,8.010000000000005,15,14.8835,241.4865,0.5422185240179852,1.5797891011536194,22.272508944982974,1.2987094512950321,0.3616653438365233,10.225,5,0.9875
20260409_121601_733566,SD,4000,1.0,1e-10,False,1.21,8.010000000000005,15,15.023,246.0345,0.5386141904420094,1.5793050189714286,22.274028946709652,1.2056122480993654,0.4747334128404992,7.98,5,0.99
20260409_121614_411851,SD,4000,1.0,1e-10,False,1.21,8.010000000000005,15,14.841,240.532,0.5295509634212928,1.579247922749913,22.05944359028998,1.4970410757247077,0.47552560542751754,8.24,4,0.99
20260409_121628_559448,SD,4000,1.0,1e-10,False,1.41,8.010000000000005,15,15.037,248.024,0.5400852625072072,1.579322036140222,24.26765300965727,1.0419615033934626,0.03155995403933257,13.85,1,1.0
20260409_121642_740725,SD,4000,1.0,1e-10,False,1.41,8.010000000000005,15,14.982,245.368,0.5319218813275745,1.5743388564613179,22.7113494847827,0.7726944070956456,0.05919615769601293,12.14,1,1.0
20260409_121656_724098,SD,4000,1.0,1e-10,False,1.41,8.010000000000005,15,14.898,241.9395,0.5308474223868624,1.5706212115307407,22.383556312253674,0.22439244116956303,0.05569371326488046,12.015,1,1.0
20260409_121709_333547,SD,4000,1.0,1e-10,False,1.6099999999999999,8.010000000000005,15,15.059,248.356,0.5425699507922379,1.5817303190858296,26.156946742991753,1.5996876090431762,0.015153053629024337,13.16,1,1.0
20260409_121722_023909,SD,4000,1.0,1e-10,False,1.6099999999999999,8.010000000000005,15,14.8765,242.6475,0.5383430150098623,1.5701185022365631,23.376706748016666,0.12892611283000122,0.07942485063484994,14.82,1,1.0
20260409_121734_617197,SD,4000,1.0,1e-10,False,1.6099999999999999,8.010000000000005,15,14.964,245.722,0.5315457986119084,1.5632677104929462,22.37961368962204,0.10143477745623741,0.026422649547242907,13.745,1,1.0
20260409_121747_856025,SD,4000,1.0,1e-10,False,1.8099999999999998,8.010000000000005,15,15.199,252.8875,0.5293474320773305,1.5875048010580406,30.043386315831565,3.7041056897044555,0.0134021975930165,14.75,1,1.0
