run_id,name,N,J,noise,periodic,beta,gamma,mean_degree,HypR,first_moment,second_moment,r_mean,dyson_beta,alpha,Tc,gap0,ipr,dif_radius,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
20260504_000132_124547,SD,4000,1.0,1e-10,False,10.01,8.01,15,11.042319764867322,14.083,217.128,0.38262092093126293,-0.16652189329451844,1.5652913586053565,27.858899403204077,133.12386865739853,0.034190483780009696,0.7522332404004147,0.007311976092779612,15.205,1,1.0
20260504_000145_435272,SD,4000,1.0,1e-10,False,10.01,8.01,15,11.042319764867322,14.163,221.6175,0.38937424825966716,-0.1499347767860189,1.5866068854253093,34.35818893760123,474.3914404761157,0.02910457521640964,0.6726352553826261,0.008589714783366632,15.42,3,0.935
20260504_000154_273352,SD,2366,1.0,1e-10,False,10.01,8.01,15,11.042319764867322,14.010989010989011,214.4378698224852,0.41010217240490143,-0.11102211646199575,1.5519911103158246,24.546843268283663,94.41600047844568,0.04083078109643321,0.7379142463446123,0.01035136378630376,15.046413502109704,3,0.7426160337552743
20260504_000210_031930,SD,4000,1.0,1e-10,False,10.01,8.01,15,11.042319764867322,14.108,219.095,0.3935752883341475,-0.17722445580966065,1.5849976427750059,27.641332660564867,26.465327292447988,0.030985282208314185,0.810314501027853,0.008068346717620608,15.73,2,0.865
20260504_000225_773040,SD,4000,1.0,1e-10,False,10.01,8.01,15,11.042319764867322,14.2195,223.1955,0.39595201492642107,-0.1076515048854921,1.5831218794695334,32.399679965885106,840.6429415935252,0.02867553472817303,0.6513329504441234,0.00871823323853769,15.425,5,0.7275
20260504_000239_023640,SD,4000,1.0,1e-10,False,10.01,8.01,15,11.042319764867322,14.1445,218.9805,0.38622650655234575,-0.13635881473318484,1.572020714153146,28.47550213703289,341.17603936935734,0.035037801988960435,0.713144779902141,0.007135150774548271,14.985,2,0.955
20260504_000252_557790,SD,3760,1.0,1e-10,False,10.01,8.01,15,11.042319764867322,14.02127659574468,214.87712765957446,0.38668002286673364,-0.14959464548219542,1.5799827538109907,30.697311521000962,530.3617298142133,0.03727897665703281,0.6974483967885934,0.007134247521205409,14.5,4,0.7952127659574468
20260504_000305_797191,SD,4000,1.0,1e-10,False,10.01,8.01,15,11.042319764867322,14.181,221.2095,0.3897413948338086,-0.09494894621537313,1.5799661021089566,31.80968809706639,107.86939354132237,0.029448523942545712,0.7348437826895149,0.008489389841329631,16.05,2,0.885
20260504_000319_318960,SD,3977,1.0,1e-10,False,10.01,2.01,20,17.23844426076355,21.63741513703797,7173.614282122203,0.5093568657966299,0.42585917626647635,1.6046825711346544,190.9979595879918,23133.624547232626,0.011226114927403415,0.49615842173420033,0.022398293180966526,70.49246231155779,1,1.0
20260504_000332_714480,SD,3984,1.0,1e-10,False,10.01,2.01,20,17.23844426076355,21.670682730923694,7123.184738955823,0.505695211420735,0.5400027531271526,1.604672124326903,189.52012666233526,24356.674826166345,0.010875086910351703,0.49522420169300485,0.023080644608488878,69.70927318295739,1,1.0
