name,N,J,noise,periodic,beta,gamma,r_mean,alpha,Tc,participation_fraction,avg_internal_degree,n_components,largest_component_fraction
SD,2000,1.0,1e-10,False,8.810000000000002,7.610000000000001,0.42681206418307266,1.581244946125397,38.76588695239704,0.02539535720400259,19.71,1,1.0
SD,2000,1.0,1e-10,False,8.810000000000002,7.610000000000001,0.4033613895457141,1.5894415627055622,44.20633764476966,0.021020197947794795,23.37,1,1.0
SD,2000,1.0,1e-10,False,9.010000000000002,7.610000000000001,0.41965112896376566,1.588578618162972,30.8059817131267,0.019097412822997963,18.62,2,0.945
SD,2000,1.0,1e-10,False,9.010000000000002,7.610000000000001,0.40083583413891244,1.5916022767386235,43.77956583180008,0.02062064040414739,22.28,1,1.0
SD,2000,1.0,1e-10,False,9.010000000000002,7.610000000000001,0.43403184046647986,1.5852950231658933,39.826069730216894,0.024234566695589564,20.73,1,1.0
SD,2000,1.0,1e-10,False,9.010000000000002,7.610000000000001,0.4253203479238177,1.5849424241000727,39.24784638893036,0.017818473518399814,21.98,1,1.0
SD,2000,1.0,1e-10,False,9.21,7.610000000000001,0.4106403594045148,1.5558847768693427,29.57835592426745,0.016750983792670322,20.92,1,1.0
SD,2000,1.0,1e-10,False,9.21,7.610000000000001,0.41545695423611456,1.5768792602061639,37.159183836176126,0.01916063098706088,20.52,1,1.0
SD,2000,1.0,1e-10,False,9.21,7.610000000000001,0.42988967851942655,1.584219668121207,40.00282151775484,0.019744572729494286,21.14,1,1.0
SD,2000,1.0,1e-10,False,9.21,7.610000000000001,0.42026998386834746,1.648587634140684,29.14911145503802,0.017240330604554228,21.89,1,1.0
SD,2000,1.0,1e-10,False,9.41,7.610000000000001,0.41396845437963425,1.612068110160833,31.7804133828456,0.019729333860339697,20.37,1,1.0
SD,2000,1.0,1e-10,False,9.41,7.610000000000001,0.42290953245624685,1.5665164061220096,34.19675643412406,0.025703626602909303,22.47,1,1.0
SD,2000,1.0,1e-10,False,9.41,7.610000000000001,0.4230011695522847,1.5771212940337482,37.03410830354161,0.019166643629877966,18.35,1,1.0
SD,2000,1.0,1e-10,False,9.41,7.610000000000001,0.42795684274873536,1.5799444512208882,37.56257156235963,0.024163321891706637,21.37,1,1.0
SD,2000,1.0,1e-10,False,9.61,7.610000000000001,0.4223956522427378,1.5666564711239683,34.04149379899765,0.024770481195475615,20.76,1,1.0
SD,2000,1.0,1e-10,False,9.61,7.610000000000001,0.4006834009306675,1.5794370881762199,38.90876658800138,0.02017501117173326,21.36,1,1.0
SD,2000,1.0,1e-10,False,9.61,7.610000000000001,0.4199453455915253,1.5821691919746803,39.12939113542469,0.02074473173938452,22.74,1,1.0
SD,2000,1.0,1e-10,False,9.61,7.610000000000001,0.41505972809853664,1.5920739901001038,43.749465890535085,0.024946651302434775,21.87,1,1.0
SD,2000,1.0,1e-10,False,9.809999999999999,7.610000000000001,0.4286319192263254,1.5851906118787944,40.27048252459775,0.02002739940012145,20.26,1,1.0
SD,2000,1.0,1e-10,False,9.809999999999999,7.610000000000001,0.41520787744341076,1.5818033440145822,38.52157264255442,0.018416846442983092,21.98,1,1.0
SD,2000,1.0,1e-10,False,9.809999999999999,7.610000000000001,0.41201599467993144,1.574452203285854,35.74342363151481,0.027201883856188262,20.5,1,1.0
SD,2000,1.0,1e-10,False,9.809999999999999,7.610000000000001,0.4322437891345843,1.665133290695186,29.330855632707706,0.0195492101876187,21.23,1,1.0
SD,2000,1.0,1e-10,False,10.009999999999998,7.610000000000001,0.4146501001127413,1.570925120202053,34.75590498250624,0.01818355531921979,18.73,1,1.0
SD,2000,1.0,1e-10,False,10.009999999999998,7.610000000000001,0.41123300958744224,1.586317580942419,41.047779142371716,0.020227110750712457,20.21,1,1.0
SD,2000,1.0,1e-10,False,10.009999999999998,7.610000000000001,0.4052504051115329,1.5613422755756687,32.71752104883591,0.01676709356358036,20.12,1,1.0
SD,2000,1.0,1e-10,False,10.009999999999998,7.610000000000001,0.4135010622508173,1.5704382333006066,33.953067502568544,0.020677672933338002,22.57,1,1.0
SD,2000,1.0,1e-10,False,10.209999999999997,7.610000000000001,0.40843145407252324,1.556337248236458,32.58058543244554,0.017442199930691474,18.48,1,1.0
SD,2000,1.0,1e-10,False,10.209999999999997,7.610000000000001,0.42539105837761826,1.5700772328763841,34.59063965414667,0.020883134385990553,20.4,1,1.0
SD,2000,1.0,1e-10,False,10.209999999999997,7.610000000000001,0.40650397523643755,1.5805555048103708,38.66464081659412,0.01744415336481368,21.01,1,1.0
SD,2000,1.0,1e-10,False,10.209999999999997,7.610000000000001,0.40653211136181694,1.5846214947785997,41.53970349475937,0.020206809298847595,23.48,1,1.0
SD,2000,1.0,1e-10,False,1.01,7.810000000000001,0.5251852176063403,1.5904303919389091,29.357344405299717,0.7258154653810762,6.7,1,1.0
SD,2000,1.0,1e-10,False,1.01,7.810000000000001,0.5294710900447532,1.590870933427715,29.965321002563293,0.6749700741606228,7.85,1,1.0
SD,2000,1.0,1e-10,False,1.01,7.810000000000001,0.5395858479399234,1.5907478415645973,29.558384988922754,0.6943007625526552,6.53,3,0.99
SD,2000,1.0,1e-10,False,1.01,7.810000000000001,0.5508976581987315,1.5909647096133392,29.679823590406876,0.6321086267989331,8.23,2,0.995
SD,2000,1.0,1e-10,False,1.21,7.810000000000001,0.5171308680231256,1.5887528590016136,30.379700994266635,0.4079591184177523,13.48,2,0.995
SD,2000,1.0,1e-10,False,1.21,7.810000000000001,0.5329211428598389,1.5876780039488945,29.7376050061713,0.6269008626094077,8.81,2,0.995
SD,2000,1.0,1e-10,False,1.21,7.810000000000001,0.5333793135329434,1.5880725504251427,29.988352808782473,0.43336056723639016,12.85,4,0.985
SD,2000,1.0,1e-10,False,1.21,7.810000000000001,0.5270325378854083,1.5898449033138355,30.92709331363468,0.3376362742009781,14.67,1,1.0
SD,2000,1.0,1e-10,False,1.41,7.810000000000001,0.5373957146092079,1.5835835660487279,29.865020199430923,0.36238573142322333,14.32,2,0.995
SD,2000,1.0,1e-10,False,1.41,7.810000000000001,0.5360386473262084,1.5866779062776906,31.014985256055763,0.08718229766930488,17.09,1,1.0
SD,2000,1.0,1e-10,False,1.41,7.810000000000001,0.5326779290853253,1.5828643229455874,30.086109668032496,0.45542489072521963,12.49,1,1.0
SD,2000,1.0,1e-10,False,1.41,7.810000000000001,0.5380647221981086,1.5828436942469997,29.43049135575471,0.41415446730571887,13.24,4,0.985
SD,2000,1.0,1e-10,False,1.6099999999999999,7.810000000000001,0.5455003038468358,1.575703171099275,29.170281284977072,0.26752140850313444,16.23,5,0.975
SD,2000,1.0,1e-10,False,1.6099999999999999,7.810000000000001,0.5356469344871306,1.5828584115306787,31.17666046857223,0.0439348937511543,19.01,1,1.0
SD,2000,1.0,1e-10,False,1.6099999999999999,7.810000000000001,0.529347431878301,1.589543119351037,34.94118104605194,0.04758372825594817,20.03,1,1.0
SD,2000,1.0,1e-10,False,1.6099999999999999,7.810000000000001,0.5357560654547153,1.5767291649600734,29.801509456934408,0.1269791614025172,17.41,1,1.0
SD,2000,1.0,1e-10,False,1.8099999999999998,7.810000000000001,0.5289198711125507,1.5815292039004925,28.92325763191215,0.07949597035818962,16.66,1,1.0
SD,2000,1.0,1e-10,False,1.8099999999999998,7.810000000000001,0.5351402360885874,1.5712308804024382,30.189417315231335,0.1414743246142807,16.76,1,1.0
SD,2000,1.0,1e-10,False,1.8099999999999998,7.810000000000001,0.5392814316350156,1.566679060129664,28.62297457141877,0.1114062861852209,17.41,1,1.0
SD,2000,1.0,1e-10,False,1.8099999999999998,7.810000000000001,0.5375931998393607,1.5822147579392374,32.91165729832081,0.042694352088339146,18.23,1,1.0
SD,2000,1.0,1e-10,False,2.01,7.810000000000001,0.5283259548388805,1.563819616713186,28.99612454484582,0.0888821409361535,16.26,1,1.0
SD,2000,1.0,1e-10,False,2.01,7.810000000000001,0.5466286100832054,1.5765617281955364,32.63857412305226,0.026546659400414264,16.79,1,1.0
SD,2000,1.0,1e-10,False,2.01,7.810000000000001,0.5290967599020453,1.5794243734900084,32.85892617857758,0.030131597789040565,20.33,1,1.0
SD,2000,1.0,1e-10,False,2.01,7.810000000000001,0.528761043712397,1.58273427783536,34.04999817087676,0.04347780913166313,22.42,1,1.0
SD,2000,1.0,1e-10,False,2.21,7.810000000000001,0.5464690487885216,1.5834829895482865,34.71017057403762,0.023656845451082948,19.05,1,1.0
SD,2000,1.0,1e-10,False,2.21,7.810000000000001,0.5370757585710505,1.5815443075699365,33.88691869337484,0.054130842502182495,21.45,1,1.0
SD,2000,1.0,1e-10,False,2.21,7.810000000000001,0.5311631129795761,1.5730291978641946,30.964198651892477,0.024239166095991613,17.68,1,1.0
SD,2000,1.0,1e-10,False,2.21,7.810000000000001,0.5425055354400375,1.5789363164782777,33.74251178900395,0.036028468267804675,20.23,1,1.0
SD,2000,1.0,1e-10,False,2.41,7.810000000000001,0.5353603092541643,1.5868173177254707,37.91661014873748,0.04028562548371177,22.18,1,1.0
SD,2000,1.0,1e-10,False,2.41,7.810000000000001,0.5416208310604798,1.5759526878405086,33.77241437457273,0.03321306638104597,20.0,1,1.0
SD,2000,1.0,1e-10,False,2.41,7.810000000000001,0.5140237537371469,1.579070335237671,33.92386808637068,0.03601173827410096,20.9,1,1.0
SD,2000,1.0,1e-10,False,2.41,7.810000000000001,0.525391573629279,1.5764076782363972,31.86253227654089,0.04436987297828648,22.22,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,7.810000000000001,0.5284529161247421,1.5674848105740602,32.04260737270273,0.01909304188366632,16.57,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,7.810000000000001,0.530353101675002,1.576613939649005,34.63639543241138,0.02882900030294013,19.53,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,7.810000000000001,0.5347538753360804,1.5794508945097914,34.951019398766256,0.025834319555822594,19.24,1,1.0
SD,2000,1.0,1e-10,False,2.6100000000000003,7.810000000000001,0.5400613553700512,1.5626352972959032,30.38018998467895,0.03105154214994712,19.74,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,7.810000000000001,0.5266089470135048,1.5822783393365705,37.30104368221553,0.02513691108029514,19.47,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,7.810000000000001,0.526800084825343,1.5883551161480614,39.23082959100755,0.02532991814866715,21.74,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,7.810000000000001,0.5374174281905202,1.5880013649346634,38.61810335774293,0.02776098432379647,21.11,1,1.0
SD,2000,1.0,1e-10,False,2.8100000000000005,7.810000000000001,0.5439558629699502,1.5866026982918853,37.36827900622296,0.03037337987363038,23.1,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,7.810000000000001,0.5178847857854131,1.5905150727369517,41.52222990224388,0.027121582302691457,21.54,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,7.810000000000001,0.535597145851573,1.5789020589988634,35.613899481789154,0.043052380120182365,22.6,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,7.810000000000001,0.5143454000961614,1.5512629315247202,29.253862915417685,0.050773075449254475,21.19,1,1.0
SD,2000,1.0,1e-10,False,3.0100000000000007,7.810000000000001,0.5263501906091811,1.5744983432668658,34.44699459336867,0.023536981974157975,20.04,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,7.810000000000001,0.5124111687640975,1.570194507144449,34.3089767133506,0.02080590200319394,21.71,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,7.810000000000001,0.5175443464346364,1.5773940848822545,35.844171400281894,0.027646859299893394,21.9,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,7.810000000000001,0.5130847473767997,1.5762717559671897,34.81660861259051,0.06700226234175688,24.01,1,1.0
SD,2000,1.0,1e-10,False,3.210000000000001,7.810000000000001,0.4986941823772706,1.563839512043114,32.04125354748478,0.02518005773408238,20.87,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,7.810000000000001,0.49619231172755557,1.574548783231962,36.37034524127311,0.021801395889663008,20.86,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,7.810000000000001,0.5054767052254491,1.58382438538291,36.32687235982505,0.029778211166085877,23.33,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,7.810000000000001,0.5103633398320901,1.568329819699703,32.84331546717143,0.06127270703428539,23.89,1,1.0
SD,2000,1.0,1e-10,False,3.410000000000001,7.810000000000001,0.5009859963738837,1.5756685854413106,30.355691740798747,0.030360778899925882,21.56,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,7.810000000000001,0.48159801888891457,1.5945683565243491,45.70476090600066,0.026453352528795673,21.71,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,7.810000000000001,0.48587126517089374,1.5695484918446676,34.95225526361529,0.024640619087096985,20.35,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,7.810000000000001,0.4855209339898757,1.5748612747156931,35.25867742919042,0.0199263382828519,19.35,1,1.0
SD,2000,1.0,1e-10,False,3.610000000000001,7.810000000000001,0.501831129422533,1.583492908595023,37.28334931713874,0.024361059937435692,19.51,1,1.0
SD,2000,1.0,1e-10,False,3.8100000000000014,7.810000000000001,0.47456411409559807,1.5761923793470272,35.214310960788644,0.021425980889938915,20.72,1,1.0
SD,2000,1.0,1e-10,False,3.8100000000000014,7.810000000000001,0.46804568209615266,1.5751111144048753,35.52374543346116,0.025584073043401722,20.83,1,1.0
SD,2000,1.0,1e-10,False,3.8100000000000014,7.810000000000001,0.47966547520023556,1.5649809965714967,32.87591680629186,0.02408448884452027,21.61,1,1.0
SD,2000,1.0,1e-10,False,3.8100000000000014,7.810000000000001,0.4838755910408947,1.5725745189249971,34.62980045414437,0.021639016330976483,22.84,1,1.0
SD,2000,1.0,1e-10,False,4.010000000000002,7.810000000000001,0.4609930112226513,1.586915286275918,40.74151129182611,0.022162176856969414,21.98,1,1.0
SD,2000,1.0,1e-10,False,4.010000000000002,7.810000000000001,0.48069988272537134,1.6768746420906793,27.291634694413887,0.026050814262234885,21.88,1,1.0
SD,2000,1.0,1e-10,False,4.010000000000002,7.810000000000001,0.4645586855855756,1.5904654043972333,41.17285309204813,0.02179409094184066,21.87,1,1.0
SD,2000,1.0,1e-10,False,4.010000000000002,7.810000000000001,0.4845228026517226,1.5910228918788,42.694562381887,0.02642029914732969,20.92,1,1.0
SD,2000,1.0,1e-10,False,4.210000000000002,7.810000000000001,0.4699830491959195,1.5920884066604493,44.71245486634556,0.026228013534262806,23.28,1,1.0
SD,2000,1.0,1e-10,False,4.210000000000002,7.810000000000001,0.48249602429208815,1.5899174102673699,41.722124785368415,0.025120898704479477,22.53,1,1.0
SD,2000,1.0,1e-10,False,4.210000000000002,7.810000000000001,0.46776842514224826,1.5832196510239678,38.90099051847337,0.032753261805005394,23.0,1,1.0
SD,2000,1.0,1e-10,False,4.210000000000002,7.810000000000001,0.47900908109947504,1.5843078139431028,39.723591883030004,0.02511252429602607,23.56,1,1.0
SD,2000,1.0,1e-10,False,4.410000000000002,7.810000000000001,0.43808023358545806,1.586883427828655,40.02435961782297,0.02547997711427117,23.64,1,1.0
SD,2000,1.0,1e-10,False,4.410000000000002,7.810000000000001,0.46649892194756665,1.5659640455904529,33.62121221390274,0.020847114120780004,19.86,1,1.0
SD,2000,1.0,1e-10,False,4.410000000000002,7.810000000000001,0.47519618660551693,1.5690301445463701,34.15397946920397,0.019335291468354828,20.41,1,1.0
SD,2000,1.0,1e-10,False,4.410000000000002,7.810000000000001,0.4957056612037557,1.57889264522092,37.67163668852324,0.021648022906509832,20.52,1,1.0
SD,2000,1.0,1e-10,False,4.610000000000002,7.810000000000001,0.4313983450189676,1.5924540644762861,32.4407040525649,0.02431606099482039,20.23,1,1.0
SD,2000,1.0,1e-10,False,4.610000000000002,7.810000000000001,0.45107126745420006,1.57401492285011,35.262856659474366,0.021305653145237937,20.47,1,1.0
SD,2000,1.0,1e-10,False,4.610000000000002,7.810000000000001,0.4635241676348193,1.8280734326070165,26.976585723323264,0.020975697317452528,22.29,2,0.805
SD,2000,1.0,1e-10,False,4.610000000000002,7.810000000000001,0.46514779899675296,1.5710335467051977,35.067318338393584,0.03703169687478807,22.64,1,1.0
SD,2000,1.0,1e-10,False,4.810000000000002,7.810000000000001,0.4536039705259971,1.5832592679263713,39.77614081973005,0.023588054765693763,21.68,1,1.0
SD,2000,1.0,1e-10,False,4.810000000000002,7.810000000000001,0.44563176789541065,1.5822977543299603,39.42735340356849,0.024368438453349243,21.52,1,1.0
SD,2000,1.0,1e-10,False,4.810000000000002,7.810000000000001,0.4478804943342803,1.5868371319895576,40.942418463367275,0.020533685650055047,22.91,1,1.0
SD,2000,1.0,1e-10,False,4.810000000000002,7.810000000000001,0.44619571912949857,1.5768814465703456,37.911339330341086,0.028907896006345298,23.56,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,7.810000000000001,0.45572449158139144,1.5809700607331705,38.50076359430306,0.020726598079780365,21.87,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,7.810000000000001,0.43590870304990537,1.570201012724649,27.40824553753188,0.01957273611728408,20.97,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,7.810000000000001,0.4408042266368593,1.553379111924639,31.488673573106205,0.018308854623239716,20.9,1,1.0
SD,2000,1.0,1e-10,False,5.0100000000000025,7.810000000000001,0.4455976334973928,1.5795954792589035,38.312755562821145,0.028190238500216975,23.71,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,7.810000000000001,0.4326760301575248,1.5781123379763218,36.9135593052327,0.020103285459347052,18.75,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,7.810000000000001,0.45151280050876236,1.5828472430009581,38.095828614358794,0.023336383346980807,19.34,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,7.810000000000001,0.42841822242453387,1.5831953993802774,38.3128214002102,0.021414163445021485,20.54,1,1.0
SD,2000,1.0,1e-10,False,5.210000000000003,7.810000000000001,0.4508268338453963,1.576775338423046,36.532849400593776,0.023965509755073933,20.64,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,7.810000000000001,0.43193157372647506,1.56287571646417,33.13007734725677,0.0203606884613055,19.64,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,7.810000000000001,0.44293551961375627,1.5823107422367275,38.067904797340766,0.022126656423861513,20.64,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,7.810000000000001,0.4350590408338015,1.573582605204013,35.3628663272817,0.020032498757483322,20.33,1,1.0
SD,2000,1.0,1e-10,False,5.410000000000003,7.810000000000001,0.4426531191618083,1.5941050037429496,31.48291804680988,0.01887768408764637,19.15,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,7.810000000000001,0.4319497789463541,1.5844379105308442,39.767536107214774,0.01856297323071007,20.35,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,7.810000000000001,0.464594176922444,1.5525285207451227,29.785630866246777,0.029785302052024364,22.38,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,7.810000000000001,0.4294830005471211,1.5849714396150845,39.98793311956584,0.02120227735529524,21.62,1,1.0
SD,2000,1.0,1e-10,False,5.610000000000003,7.810000000000001,0.4472700907036679,1.5721394785596874,36.88329061757334,0.043210859582658266,24.32,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,7.810000000000001,0.4284685009840924,1.6076652132656732,32.425049869233106,0.01768513206397568,19.22,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,7.810000000000001,0.4419438302900669,1.592139282777358,44.21213471509338,0.021700973427144946,22.25,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,7.810000000000001,0.4264846557302386,1.5560739316560344,30.866494858553025,0.019165373075751602,20.59,1,1.0
SD,2000,1.0,1e-10,False,5.810000000000003,7.810000000000001,0.43849341148940957,1.5782464811823258,36.93255490965531,0.02412681075534435,21.51,1,1.0
SD,2000,1.0,1e-10,False,6.010000000000003,7.810000000000001,0.4273880383785425,1.5644561443701157,33.715785186431475,0.023394332903112113,20.64,1,1.0
SD,2000,1.0,1e-10,False,6.010000000000003,7.810000000000001,0.4421867850592266,1.5885145067043294,41.694587940858746,0.022010794260520005,22.87,1,1.0
SD,2000,1.0,1e-10,False,6.010000000000003,7.810000000000001,0.4282636594281517,1.5869517836268314,40.80066484958814,0.020674272085819376,21.69,1,1.0
SD,2000,1.0,1e-10,False,6.010000000000003,7.810000000000001,0.4440616963184413,1.5615883086730684,33.011272773738575,0.018951790399283717,21.33,1,1.0
SD,2000,1.0,1e-10,False,6.2100000000000035,7.810000000000001,0.42112178401507055,1.5823396679207558,37.928587778775636,0.01994330837033247,20.52,1,1.0
SD,2000,1.0,1e-10,False,6.2100000000000035,7.810000000000001,0.4211058717047602,1.5723843454884914,35.46967672687917,0.018774224506558482,21.05,1,1.0
SD,2000,1.0,1e-10,False,6.2100000000000035,7.810000000000001,0.42649292372841907,1.5826502859712532,39.09757816310661,0.03074404000656825,21.02,1,1.0
SD,2000,1.0,1e-10,False,6.2100000000000035,7.810000000000001,0.43256087888861,1.5846750028425123,39.16822244202467,0.020775772846969222,21.67,1,1.0
SD,2000,1.0,1e-10,False,6.410000000000004,7.810000000000001,0.44065397516760607,1.5821971088960103,35.6909770011347,0.018936353488681442,21.87,1,1.0
SD,2000,1.0,1e-10,False,6.410000000000004,7.810000000000001,0.41305619621609574,1.7052411177572668,25.781561320600954,0.026632205995601992,20.68,2,0.835
SD,2000,1.0,1e-10,False,6.410000000000004,7.810000000000001,0.42643304813175764,1.5853232474775678,39.338353610817464,0.01817758674610923,20.37,1,1.0
SD,2000,1.0,1e-10,False,6.410000000000004,7.810000000000001,0.42045275456041603,1.576695651964789,37.03356216977103,0.0224438487492032,20.31,1,1.0
SD,2000,1.0,1e-10,False,6.610000000000004,7.810000000000001,0.4340459048501722,1.5713286960301915,34.96330392268824,0.017761318574243026,21.46,1,1.0
SD,2000,1.0,1e-10,False,6.610000000000004,7.810000000000001,0.43685491431847495,1.5885883984588445,40.855510377530955,0.0262405516482332,23.29,1,1.0
SD,2000,1.0,1e-10,False,6.610000000000004,7.810000000000001,0.4313140407202372,1.572845002261696,34.22838244686911,0.021845147971281058,21.03,1,1.0
SD,2000,1.0,1e-10,False,6.610000000000004,7.810000000000001,0.4227296869967068,1.588182780796702,41.93315317436896,0.021019040957968516,21.65,1,1.0
SD,2000,1.0,1e-10,False,6.810000000000004,7.810000000000001,0.44136274636412337,1.5797179978762101,38.59188412110427,0.020417701757722836,20.67,1,1.0
SD,2000,1.0,1e-10,False,6.810000000000004,7.810000000000001,0.43609876480696,1.5675386005478904,34.44956597704094,0.03822409376446369,21.54,1,1.0
SD,2000,1.0,1e-10,False,6.810000000000004,7.810000000000001,0.4191204729818137,1.5777759158528524,37.73168246327449,0.021799422701016154,20.18,1,1.0
SD,2000,1.0,1e-10,False,6.810000000000004,7.810000000000001,0.4359911521802348,1.5778926113504055,38.226566860081874,0.01924308109847231,21.15,1,1.0
SD,2000,1.0,1e-10,False,7.010000000000004,7.810000000000001,0.4309258792125998,1.5945331056613368,46.02374101583056,0.022822353885491566,22.86,1,1.0
SD,2000,1.0,1e-10,False,7.010000000000004,7.810000000000001,0.43620383276688907,1.5663281774222864,33.66501979562809,0.02059778826770364,20.24,1,1.0
SD,2000,1.0,1e-10,False,7.010000000000004,7.810000000000001,0.4279569608587578,1.583501455168421,39.10895828409082,0.020030215999310572,20.42,1,1.0
SD,2000,1.0,1e-10,False,7.010000000000004,7.810000000000001,0.4237529769659234,1.585164559625749,39.51772895820667,0.020673085374011677,20.68,1,1.0
SD,2000,1.0,1e-10,False,7.210000000000004,7.810000000000001,0.422563719603525,1.585330634856104,40.795241485118325,0.01990715271262538,23.04,1,1.0
SD,2000,1.0,1e-10,False,7.210000000000004,7.810000000000001,0.42710861288233354,1.580794447744328,38.26979296977168,0.020336515317884656,22.35,1,1.0
SD,2000,1.0,1e-10,False,7.210000000000004,7.810000000000001,0.4248798300325394,1.5885199117110747,42.55660338251041,0.021961837040187497,23.14,1,1.0
SD,2000,1.0,1e-10,False,7.210000000000004,7.810000000000001,0.4291879307283527,1.5681568207157086,34.89135506105787,0.01709957695503298,19.67,1,1.0
SD,2000,1.0,1e-10,False,7.410000000000005,7.810000000000001,0.43551543443460244,1.5866025147358906,41.74401225298737,0.019976920515023838,23.42,1,1.0
SD,2000,1.0,1e-10,False,7.410000000000005,7.810000000000001,0.42900228202179724,1.5815533850390155,38.55806683312605,0.018715879846203418,19.62,1,1.0
SD,2000,1.0,1e-10,False,7.410000000000005,7.810000000000001,0.42788846714783774,1.5710945376371883,35.40768494903582,0.029217294152298807,23.47,1,1.0
SD,2000,1.0,1e-10,False,7.410000000000005,7.810000000000001,0.4202002130295863,1.5951531717290761,48.17229284010942,0.022655775998717778,22.34,1,1.0
SD,2000,1.0,1e-10,False,7.610000000000005,7.810000000000001,0.41485599113284627,1.5773763869450705,37.623973746302,0.028355765368844953,23.68,1,1.0
SD,2000,1.0,1e-10,False,7.610000000000005,7.810000000000001,0.4204746232037917,1.5862897592620302,40.10167940243091,0.030074763439646792,22.33,1,1.0
SD,2000,1.0,1e-10,False,7.610000000000005,7.810000000000001,0.42183020426708373,1.5798886315219378,38.49989394995716,0.026106997667803448,21.42,1,1.0
SD,2000,1.0,1e-10,False,7.610000000000005,7.810000000000001,0.44659136970540314,1.5861012014608042,40.59726330266197,0.025180156479460387,22.13,1,1.0
SD,2000,1.0,1e-10,False,7.810000000000005,7.810000000000001,0.4134254076394459,1.5718682681946805,35.02416706534252,0.023173690412276172,23.04,1,1.0
SD,2000,1.0,1e-10,False,7.810000000000005,7.810000000000001,0.4182188421475029,1.591774690149872,44.618223483119536,0.023670353946370966,21.28,1,1.0
SD,2000,1.0,1e-10,False,7.810000000000005,7.810000000000001,0.43443665671318044,1.5585830000245096,31.816786533450163,0.021240657713261012,22.31,1,1.0
SD,2000,1.0,1e-10,False,7.810000000000005,7.810000000000001,0.42251313583140315,1.5875652063951515,41.2409019099313,0.021270939112837065,21.28,1,1.0
SD,2000,1.0,1e-10,False,8.010000000000005,7.810000000000001,0.41589840557596913,1.5720090045191129,34.57081946055101,0.017359401524136474,17.82,1,1.0
SD,2000,1.0,1e-10,False,8.010000000000005,7.810000000000001,0.43819276221947195,1.590931621386957,44.13074307528502,0.020638669185081858,22.36,1,1.0
SD,2000,1.0,1e-10,False,8.010000000000005,7.810000000000001,0.4347545860079774,1.579577008672354,37.72995357407213,0.023901896503960476,20.64,1,1.0
SD,2000,1.0,1e-10,False,8.010000000000005,7.810000000000001,0.4172206220929437,1.576841289059794,36.247412852880224,0.023291043406191612,22.61,1,1.0
SD,2000,1.0,1e-10,False,8.210000000000004,7.810000000000001,0.42177024655567863,1.5918298851340211,43.71543403618123,0.022598507620681517,22.48,1,1.0
SD,2000,1.0,1e-10,False,8.210000000000004,7.810000000000001,0.4213049871508039,1.5796964586678115,37.68689206337514,0.022357628578329805,21.05,1,1.0
SD,2000,1.0,1e-10,False,8.210000000000004,7.810000000000001,0.41077475998346347,1.561946802477955,33.16432032788202,0.021751862742155004,19.62,1,1.0
SD,2000,1.0,1e-10,False,8.210000000000004,7.810000000000001,0.4369383686913608,1.5765191765741227,36.84655845735417,0.017336266295382506,21.29,1,1.0
SD,2000,1.0,1e-10,False,8.410000000000004,7.810000000000001,0.4270077688960927,1.575679123786081,35.9802077459895,0.024544762071138853,22.15,1,1.0
SD,2000,1.0,1e-10,False,8.410000000000004,7.810000000000001,0.42783702612407515,1.692584956203292,30.387954614123004,0.025595922662347767,22.59,1,1.0
